,months_as_customer,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_relationship,incident_state,incident_city,incident_location,witnesses,total_claim_amount,auto_make,auto_model,auto_year,month_sin,month_cos,severe
878,144.0,37.0,OH,250/500,2000.0,1896.91,0.0,460895,FEMALE,PhD,handlers-cleaners,not-in-family,SC,Columbus,8125 Texas Ridge,3.0,54400.0,Chevrolet,Silverado,2015.0,-0.8660254037844386,0.5000000000000001,0
879,338.0,47.0,IL,500/1000,500.0,1143.46,4000000.0,601600,MALE,MD,priv-house-serv,other-relative,NC,Arlington,4826 5th St,1.0,58560.0,Mercedes,E400,2002.0,-0.8660254037844385,-0.5000000000000004,0
880,121.0,34.0,IN,500/1000,500.0,1285.42,0.0,465440,MALE,MD,priv-house-serv,wife,VA,Northbrook,1578 5th Lane,1.0,67300.0,Dodge,RAM,2000.0,0.8660254037844386,0.5000000000000001,0
881,398.0,55.0,OH,250/500,2000.0,1305.26,0.0,455482,MALE,MD,farming-fishing,wife,VA,Hillsdale,6440 Rock Lane,3.0,36740.0,BMW,X5,1998.0,-0.4999999999999997,-0.8660254037844388,0
882,9.0,30.0,IL,100/300,1000.0,1073.83,0.0,438877,FEMALE,High School,machine-op-inspct,not-in-family,NY,Northbrook,5806 Embaracadero St,0.0,85690.0,BMW,3 Series,2011.0,0.8660254037844387,-0.4999999999999998,1
883,115.0,31.0,OH,500/1000,1000.0,1051.67,0.0,479824,FEMALE,Associate,exec-managerial,not-in-family,WV,Riverwood,1472 4th Drive,3.0,34160.0,Audi,A5,2005.0,-2.4492935982947064e-16,1.0,0
884,280.0,48.0,IL,250/500,1000.0,1387.35,0.0,477415,MALE,JD,transport-moving,not-in-family,WV,Hillsdale,5839 Weaver Lane,2.0,61320.0,BMW,M5,1998.0,-0.4999999999999997,-0.8660254037844388,0
885,254.0,45.0,IL,250/500,500.0,1083.64,0.0,614372,MALE,JD,other-service,husband,NC,Columbus,7630 Rock Drive,0.0,79680.0,BMW,3 Series,2004.0,-1.0,-1.8369701987210297e-16,1
886,141.0,30.0,IL,250/500,1000.0,1851.78,0.0,465248,FEMALE,High School,craft-repair,other-relative,SC,Riverwood,7144 Andromedia St,0.0,61740.0,Audi,A3,2002.0,-0.4999999999999997,-0.8660254037844388,0
887,441.0,55.0,IN,250/500,500.0,1270.29,4000000.0,449421,MALE,College,armed-forces,husband,VA,Arlington,9988 Rock Ridge,0.0,6400.0,Honda,Civic,2002.0,-0.4999999999999997,-0.8660254037844388,0
888,381.0,55.0,OH,500/1000,500.0,1459.99,0.0,445856,FEMALE,MD,other-service,wife,SC,Northbrook,7544 Washington Ave,2.0,60600.0,Accura,TL,2011.0,0.8660254037844387,-0.4999999999999998,0
889,191.0,38.0,IL,100/300,2000.0,1253.44,0.0,608525,FEMALE,Masters,craft-repair,not-in-family,VA,Hillsdale,7201 Washington Ave,0.0,56320.0,Volkswagen,Jetta,2007.0,-0.5000000000000004,0.8660254037844384,0
890,145.0,34.0,IN,100/300,1000.0,1142.48,0.0,608813,FEMALE,JD,priv-house-serv,other-relative,NC,Northbend,8805 Cherokee Drive,0.0,52250.0,Suburu,Legacy,2012.0,0.49999999999999994,-0.8660254037844387,0
891,479.0,60.0,IL,500/1000,1000.0,1188.45,0.0,459295,FEMALE,MD,exec-managerial,other-relative,SC,Arlington,3275 Pine St,3.0,53900.0,Saab,95,2006.0,-0.5000000000000004,0.8660254037844384,0
892,215.0,35.0,IL,500/1000,1000.0,1125.4,0.0,606144,MALE,Masters,adm-clerical,husband,WV,Columbus,7785 Lincoln Lane,1.0,2640.0,Jeep,Wrangler,2001.0,1.2246467991473532e-16,-1.0,0
893,41.0,33.0,OH,250/500,500.0,1294.41,0.0,476315,MALE,High School,transport-moving,husband,NC,Arlington,4994 Lincoln Drive,0.0,8970.0,Dodge,Neon,2011.0,-1.0,-1.8369701987210297e-16,0
894,45.0,31.0,IN,100/300,500.0,1459.5,0.0,475891,MALE,MD,priv-house-serv,not-in-family,NY,Springfield,1298 Maple Hwy,3.0,6000.0,Suburu,Impreza,2000.0,-1.0,-1.8369701987210297e-16,0
895,156.0,38.0,IL,100/300,500.0,1367.99,0.0,462525,MALE,High School,armed-forces,own-child,WV,Northbend,2644 MLK Drive,3.0,55200.0,Saab,92x,1998.0,-1.0,-1.8369701987210297e-16,0
896,246.0,45.0,IN,250/500,500.0,1594.37,0.0,606283,MALE,Associate,exec-managerial,own-child,SC,Riverwood,5630 1st Drive,3.0,7260.0,Saab,92x,2008.0,-0.8660254037844385,-0.5000000000000004,0
897,178.0,39.0,IL,100/300,500.0,1035.99,0.0,465252,FEMALE,JD,exec-managerial,own-child,NY,Springfield,6137 MLK St,0.0,64680.0,Jeep,Wrangler,2010.0,1.0,6.123233995736766e-17,0
898,237.0,43.0,OH,250/500,500.0,911.53,0.0,449979,FEMALE,PhD,sales,husband,WV,Northbrook,5383 Maple Drive,1.0,59200.0,Chevrolet,Malibu,1998.0,0.8660254037844387,-0.4999999999999998,0
899,127.0,34.0,OH,500/1000,500.0,1319.97,0.0,604681,FEMALE,Associate,craft-repair,own-child,NC,Arlington,4460 4th Lane,3.0,4700.0,Saab,92x,1998.0,-0.8660254037844385,-0.5000000000000004,0
900,1.0,33.0,OH,250/500,2000.0,1391.63,0.0,466390,MALE,Associate,sales,husband,NY,Columbus,8524 Pine Lane,3.0,69400.0,Mercedes,C300,2000.0,-2.4492935982947064e-16,1.0,0
901,5.0,21.0,IN,250/500,500.0,915.41,5000000.0,612316,FEMALE,High School,exec-managerial,own-child,NY,Northbrook,8456 1st Ave,0.0,40500.0,Nissan,Pathfinder,1998.0,-0.5000000000000004,0.8660254037844384,0
902,64.0,28.0,IL,500/1000,1000.0,1468.82,0.0,474731,MALE,JD,handlers-cleaners,other-relative,SC,Riverwood,3639 Flute Hwy,1.0,60000.0,Honda,Accord,1997.0,-0.5000000000000004,0.8660254037844384,0
903,142.0,30.0,IN,500/1000,500.0,1412.76,0.0,603260,MALE,PhD,armed-forces,wife,WV,Riverwood,7900 Sky Hwy,3.0,67320.0,Volkswagen,Jetta,1996.0,0.49999999999999994,0.8660254037844387,0
904,97.0,27.0,OH,500/1000,500.0,1588.26,0.0,434370,FEMALE,High School,tech-support,husband,VA,Riverwood,7835 Cherokee Hwy,1.0,75690.0,Saab,95,2014.0,0.8660254037844387,-0.4999999999999998,1
905,121.0,31.0,IN,100/300,1000.0,1140.91,0.0,478388,MALE,Associate,adm-clerical,other-relative,VA,Northbend,1030 Pine Lane,2.0,64300.0,Chevrolet,Silverado,2002.0,-0.4999999999999997,-0.8660254037844388,0
906,225.0,43.0,OH,100/300,1000.0,1517.54,0.0,617883,MALE,JD,priv-house-serv,own-child,SC,Columbus,9278 Francis Ridge,0.0,64400.0,BMW,X5,2011.0,-0.8660254037844385,-0.5000000000000004,0
907,425.0,53.0,OH,250/500,2000.0,912.29,0.0,464808,FEMALE,High School,priv-house-serv,husband,WV,Northbend,6604 Apache Drive,2.0,97080.0,Saab,92x,2005.0,1.2246467991473532e-16,-1.0,1
908,285.0,44.0,OH,250/500,2000.0,1144.3,0.0,609458,MALE,MD,priv-house-serv,not-in-family,WV,Northbrook,2311 4th St,0.0,5500.0,Honda,Civic,2010.0,-0.8660254037844385,-0.5000000000000004,0
909,192.0,38.0,IN,500/1000,1000.0,1281.43,0.0,432405,FEMALE,Masters,transport-moving,not-in-family,SC,Northbend,9523 Solo Hwy,2.0,30700.0,Jeep,Wrangler,2010.0,0.8660254037844386,0.5000000000000001,0
910,285.0,48.0,IL,100/300,2000.0,1101.85,0.0,457875,FEMALE,College,sales,wife,PA,Springfield,3171 Andromedia Lane,2.0,33480.0,Nissan,Pathfinder,2012.0,0.8660254037844386,0.5000000000000001,0
911,98.0,26.0,IN,500/1000,2000.0,1082.1,0.0,477268,MALE,JD,exec-managerial,other-relative,WV,Northbend,2492 Lincoln Lane,1.0,65430.0,Jeep,Wrangler,2001.0,0.8660254037844386,0.5000000000000001,0
912,175.0,36.0,OH,500/1000,500.0,1185.44,0.0,437580,MALE,Masters,exec-managerial,not-in-family,NC,Northbend,4477 5th Ave,1.0,42680.0,Accura,RSX,2006.0,1.0,6.123233995736766e-17,0
913,259.0,45.0,IL,500/1000,2000.0,1175.07,0.0,457121,MALE,MD,craft-repair,not-in-family,WV,Springfield,6724 Andromedia St,1.0,87780.0,Honda,CRV,2011.0,-2.4492935982947064e-16,1.0,1
914,140.0,36.0,OH,500/1000,2000.0,979.26,0.0,436364,FEMALE,JD,transport-moving,own-child,NY,Riverwood,7495 Washington Ave,2.0,72800.0,Honda,Accord,1998.0,-0.4999999999999997,-0.8660254037844388,1
915,231.0,37.0,OH,250/500,500.0,920.81,0.0,467654,FEMALE,High School,sales,wife,SC,Hillsdale,4291 Sky Hwy,0.0,71190.0,Mercedes,C300,1997.0,-2.4492935982947064e-16,1.0,1
916,186.0,38.0,OH,100/300,500.0,922.85,0.0,471148,MALE,High School,adm-clerical,husband,NY,Hillsdale,5650 Rock Ave,1.0,3600.0,Honda,Civic,1999.0,-0.4999999999999997,-0.8660254037844388,0
917,229.0,41.0,OH,250/500,2000.0,1107.59,3000000.0,468202,MALE,PhD,tech-support,not-in-family,NY,Columbus,6888 Elm Ridge,3.0,62640.0,Mercedes,C300,2009.0,-2.4492935982947064e-16,1.0,0
918,180.0,36.0,IL,100/300,500.0,1272.46,0.0,456959,MALE,College,prof-specialty,wife,NY,Northbrook,2352 Sky Drive,1.0,69630.0,Toyota,Corolla,1998.0,0.49999999999999994,0.8660254037844387,0
919,188.0,33.0,IL,250/500,1000.0,1340.24,0.0,447274,MALE,High School,protective-serv,own-child,NY,Hillsdale,5280 Pine Ave,0.0,76010.0,Dodge,RAM,1995.0,0.8660254037844387,-0.4999999999999998,1
920,214.0,40.0,OH,100/300,1000.0,1648.0,0.0,608405,MALE,JD,transport-moving,not-in-family,WV,Northbrook,6638 Tree Drive,0.0,44220.0,Accura,MDX,2000.0,-0.8660254037844385,-0.5000000000000004,0
921,178.0,38.0,IL,250/500,500.0,1381.14,0.0,472253,FEMALE,College,other-service,wife,NY,Northbrook,5678 Lincoln Drive,3.0,57200.0,BMW,M5,2011.0,-0.5000000000000004,0.8660254037844384,0
922,55.0,35.0,IL,500/1000,500.0,1198.44,8000000.0,438923,MALE,MD,priv-house-serv,wife,WV,Columbus,4496 Pine Lane,3.0,3080.0,Nissan,Ultima,1998.0,0.8660254037844386,0.5000000000000001,0
923,90.0,31.0,OH,250/500,2000.0,951.27,0.0,607131,FEMALE,PhD,other-service,not-in-family,SC,Hillsdale,8845 5th Ave,0.0,75790.0,Accura,RSX,2007.0,1.2246467991473532e-16,-1.0,1
924,135.0,30.0,IN,500/1000,2000.0,1341.24,0.0,601701,FEMALE,MD,farming-fishing,wife,WV,Riverwood,9317 Apache Ave,1.0,32670.0,Honda,Accord,2003.0,0.49999999999999994,0.8660254037844387,0
925,277.0,46.0,IL,250/500,2000.0,1177.57,0.0,469220,FEMALE,Associate,adm-clerical,husband,VA,Arlington,8638 3rd Ave,3.0,3870.0,Jeep,Wrangler,2010.0,-0.5000000000000004,0.8660254037844384,0
926,211.0,38.0,IN,250/500,1000.0,1055.09,0.0,433250,FEMALE,Masters,transport-moving,own-child,NY,Columbus,3061 Francis Hwy,3.0,91520.0,BMW,X6,2005.0,0.49999999999999994,-0.8660254037844387,1
927,156.0,32.0,IL,250/500,500.0,1479.48,0.0,444413,MALE,Masters,prof-specialty,unmarried,NY,Northbrook,1173 Andromedia Ave,3.0,74690.0,Dodge,RAM,2008.0,1.0,6.123233995736766e-17,1
928,84.0,30.0,IN,500/1000,2000.0,1827.38,0.0,433593,MALE,Associate,priv-house-serv,other-relative,VA,Springfield,6068 2nd St,3.0,4620.0,Audi,A5,1998.0,-0.4999999999999997,-0.8660254037844388,0
929,136.0,32.0,IN,100/300,500.0,1169.62,0.0,458143,FEMALE,JD,sales,not-in-family,SC,Arlington,7937 Weaver Ridge,0.0,55000.0,Toyota,Camry,2008.0,-2.4492935982947064e-16,1.0,0
930,310.0,48.0,IN,100/300,500.0,1516.34,0.0,474167,FEMALE,JD,adm-clerical,unmarried,SC,Springfield,2823 Weaver Lane,2.0,59400.0,Saab,93,1996.0,-0.8660254037844385,-0.5000000000000004,0
931,123.0,34.0,OH,500/1000,2000.0,1270.21,0.0,476413,FEMALE,College,sales,husband,PA,Columbus,1809 Sky St,1.0,55260.0,Nissan,Ultima,2000.0,1.0,6.123233995736766e-17,0
932,243.0,44.0,IL,250/500,500.0,809.11,0.0,600208,MALE,JD,craft-repair,other-relative,NC,Springfield,9352 Washington Ave,1.0,51400.0,Honda,Civic,1996.0,-2.4492935982947064e-16,1.0,0
933,36.0,37.0,IL,500/1000,1000.0,1115.81,0.0,618926,FEMALE,Masters,machine-op-inspct,husband,NY,Columbus,2697 Oak Drive,3.0,48780.0,Dodge,Neon,2008.0,-0.5000000000000004,0.8660254037844384,0
934,146.0,31.0,OH,100/300,1000.0,1457.65,5000000.0,606219,FEMALE,College,armed-forces,own-child,VA,Riverwood,1110 4th Drive,3.0,52380.0,Toyota,Highlander,2010.0,-1.0,-1.8369701987210297e-16,0
935,154.0,34.0,OH,100/300,1000.0,1041.36,0.0,448436,FEMALE,JD,priv-house-serv,husband,WV,Hillsdale,7535 5th Lane,3.0,74360.0,Toyota,Highlander,2005.0,-0.8660254037844386,0.5000000000000001,1
936,204.0,40.0,OH,250/500,1000.0,1693.83,7000000.0,447976,MALE,High School,protective-serv,other-relative,NY,Northbrook,9043 Maple Hwy,0.0,53400.0,Honda,CRV,2003.0,0.8660254037844387,-0.4999999999999998,0
937,458.0,59.0,IN,100/300,1000.0,1685.69,0.0,472236,FEMALE,High School,protective-serv,wife,VA,Hillsdale,3777 Maple Ave,2.0,71800.0,Jeep,Grand Cherokee,1995.0,1.0,6.123233995736766e-17,1
938,147.0,31.0,IN,250/500,500.0,1054.92,6000000.0,468232,FEMALE,PhD,prof-specialty,own-child,NY,Northbrook,5608 Solo St,0.0,68240.0,Toyota,Corolla,2013.0,0.8660254037844386,0.5000000000000001,0
939,279.0,45.0,IN,250/500,2000.0,1333.97,6000000.0,620819,FEMALE,MD,other-service,unmarried,SC,Arlington,6981 Weaver St,0.0,61050.0,Dodge,RAM,2011.0,0.49999999999999994,0.8660254037844387,0
940,308.0,47.0,OH,100/300,1000.0,1013.61,6000000.0,452349,FEMALE,Associate,craft-repair,own-child,NY,Springfield,4369 Maple Lane,1.0,5590.0,Suburu,Impreza,2002.0,-1.0,-1.8369701987210297e-16,0
941,284.0,48.0,IL,500/1000,500.0,958.3,0.0,464646,FEMALE,PhD,machine-op-inspct,husband,NY,Columbus,6931 Elm St,0.0,46860.0,Volkswagen,Passat,1998.0,0.49999999999999994,-0.8660254037844387,0
942,108.0,31.0,IN,250/500,2000.0,1112.04,6000000.0,472209,FEMALE,PhD,other-service,own-child,SC,Arlington,7583 Washington Ave,3.0,4290.0,Volkswagen,Passat,1998.0,0.49999999999999994,0.8660254037844387,0
943,421.0,57.0,IN,250/500,2000.0,1206.26,0.0,459955,FEMALE,Associate,armed-forces,own-child,NC,Arlington,7552 3rd St,0.0,78500.0,Audi,A3,2015.0,0.8660254037844387,-0.4999999999999998,1
944,266.0,42.0,IL,500/1000,1000.0,763.67,0.0,473389,MALE,Associate,prof-specialty,own-child,SC,Northbrook,1654 Pine St,3.0,70830.0,Jeep,Grand Cherokee,2005.0,-0.4999999999999997,-0.8660254037844388,1
945,412.0,56.0,IL,250/500,500.0,1042.56,0.0,616767,MALE,High School,handlers-cleaners,own-child,SC,Springfield,6058 Andromedia Hwy,2.0,68040.0,Suburu,Forrestor,1997.0,-0.8660254037844385,-0.5000000000000004,0
946,31.0,32.0,IL,100/300,2000.0,1263.48,4000000.0,442948,FEMALE,JD,other-service,wife,WV,Hillsdale,6536 MLK Hwy,0.0,63600.0,Audi,A5,1997.0,-1.0,-1.8369701987210297e-16,0
947,465.0,63.0,IL,250/500,500.0,1006.99,6000000.0,458936,FEMALE,Masters,sales,own-child,WV,Columbus,8198 Embaracadero Lane,3.0,43560.0,Suburu,Legacy,2015.0,0.49999999999999994,0.8660254037844387,0
948,126.0,31.0,OH,250/500,1000.0,1328.26,0.0,613921,MALE,Masters,sales,not-in-family,WV,Hillsdale,3447 Solo Ave,1.0,60840.0,Suburu,Forrestor,2011.0,-0.8660254037844385,-0.5000000000000004,0
949,407.0,55.0,OH,100/300,1000.0,1250.08,5000000.0,474598,FEMALE,PhD,tech-support,wife,WV,Arlington,1806 Weaver Ridge,3.0,68160.0,Ford,Escape,2010.0,1.0,6.123233995736766e-17,0
950,101.0,27.0,IL,500/1000,500.0,982.7,6000000.0,440865,FEMALE,College,transport-moving,unmarried,SC,Arlington,7930 Texas Ave,0.0,5170.0,Toyota,Camry,2001.0,-0.5000000000000004,0.8660254037844384,0
951,187.0,37.0,IN,500/1000,1000.0,1412.06,5000000.0,450947,FEMALE,Masters,protective-serv,not-in-family,NC,Riverwood,7082 Oak Ridge,3.0,57700.0,Nissan,Maxima,2000.0,-0.8660254037844385,-0.5000000000000004,0
952,252.0,46.0,IN,500/1000,2000.0,1066.7,0.0,473370,FEMALE,JD,handlers-cleaners,own-child,VA,Northbend,6357 Texas Lane,2.0,89520.0,Audi,A3,2014.0,-0.5000000000000004,0.8660254037844384,1
953,229.0,43.0,IN,250/500,2000.0,1585.54,0.0,463153,MALE,High School,protective-serv,not-in-family,WV,Hillsdale,9322 Rock Hwy,0.0,4620.0,Volkswagen,Jetta,2012.0,1.2246467991473532e-16,-1.0,0
954,246.0,39.0,IN,250/500,1000.0,1416.08,0.0,612546,FEMALE,JD,craft-repair,other-relative,WV,Northbrook,6684 Solo Lane,3.0,45180.0,Honda,CRV,2004.0,0.8660254037844387,-0.4999999999999998,0
955,190.0,38.0,OH,250/500,500.0,1246.03,0.0,442919,MALE,JD,craft-repair,unmarried,NY,Riverwood,4885 Oak Lane,0.0,45100.0,Nissan,Maxima,2013.0,-1.0,-1.8369701987210297e-16,0
956,95.0,32.0,IN,500/1000,2000.0,1356.64,0.0,449352,MALE,Masters,machine-op-inspct,not-in-family,SC,Springfield,7846 Andromedia Drive,3.0,83160.0,Toyota,Camry,2003.0,-2.4492935982947064e-16,1.0,1
957,205.0,42.0,IL,100/300,2000.0,1387.7,4000000.0,470104,FEMALE,High School,priv-house-serv,other-relative,WV,Columbus,3915 Embaracadero St,1.0,86130.0,Chevrolet,Silverado,1995.0,0.8660254037844386,0.5000000000000001,1
958,41.0,25.0,OH,100/300,1000.0,1004.14,0.0,459889,MALE,Masters,priv-house-serv,wife,NC,Hillsdale,4242 Rock Lane,3.0,48000.0,Dodge,RAM,1995.0,-0.4999999999999997,-0.8660254037844388,0
959,137.0,35.0,OH,500/1000,500.0,1107.07,0.0,478868,FEMALE,High School,protective-serv,husband,VA,Hillsdale,7405 Oak St,0.0,3300.0,Saab,92x,2008.0,0.49999999999999994,-0.8660254037844387,0
960,194.0,34.0,IL,100/300,500.0,1429.96,0.0,463307,FEMALE,JD,protective-serv,husband,NY,Northbend,9633 4th St,2.0,57200.0,Toyota,Camry,2005.0,1.2246467991473532e-16,-1.0,0
961,128.0,35.0,IN,250/500,1000.0,1074.99,0.0,453620,FEMALE,Associate,adm-clerical,husband,VA,Columbus,3492 Britain St,0.0,7590.0,Accura,MDX,2012.0,0.8660254037844387,-0.4999999999999998,0
962,150.0,37.0,OH,500/1000,1000.0,1007.0,0.0,466238,FEMALE,PhD,transport-moving,unmarried,VA,Arlington,7973 4th St,2.0,80080.0,Chevrolet,Silverado,2013.0,1.0,6.123233995736766e-17,1
963,104.0,30.0,OH,100/300,500.0,1052.85,0.0,607697,FEMALE,MD,protective-serv,other-relative,WV,Riverwood,3952 Andromedia Lane,0.0,4800.0,BMW,3 Series,2006.0,-0.8660254037844385,-0.5000000000000004,0
964,163.0,37.0,IN,500/1000,1000.0,1200.33,4000000.0,477631,FEMALE,High School,craft-repair,own-child,WV,Springfield,6702 Andromedia St,1.0,3900.0,Volkswagen,Jetta,2008.0,-0.5000000000000004,0.8660254037844384,0
965,80.0,26.0,IL,100/300,1000.0,1343.0,0.0,443625,MALE,Masters,handlers-cleaners,other-relative,SC,Arlington,5455 Oak Hwy,0.0,90400.0,BMW,3 Series,1995.0,0.49999999999999994,-0.8660254037844387,1
966,65.0,29.0,OH,250/500,2000.0,1441.6,5000000.0,472223,FEMALE,MD,sales,own-child,NC,Columbus,2253 Maple Ave,0.0,62900.0,Jeep,Grand Cherokee,1998.0,1.2246467991473532e-16,-1.0,0
967,179.0,32.0,OH,100/300,1000.0,1433.42,6000000.0,608328,FEMALE,Associate,protective-serv,own-child,NC,Arlington,7897 Lincoln St,2.0,54200.0,Nissan,Ultima,2014.0,-0.8660254037844385,-0.5000000000000004,0
968,372.0,50.0,OH,500/1000,2000.0,1368.57,0.0,474860,FEMALE,MD,tech-support,other-relative,NY,Northbend,8811 Maple Hwy,2.0,51800.0,Accura,MDX,2003.0,-0.8660254037844385,-0.5000000000000004,0
969,398.0,55.0,OH,250/500,500.0,862.19,0.0,606858,MALE,High School,adm-clerical,unmarried,SC,Northbend,8167 Apache Ave,3.0,6600.0,Accura,MDX,2012.0,0.49999999999999994,-0.8660254037844387,0
970,213.0,35.0,OH,250/500,500.0,871.46,0.0,477938,MALE,MD,tech-support,husband,SC,Northbrook,5475 Rock Lane,0.0,74140.0,Ford,Escape,2007.0,-1.0,-1.8369701987210297e-16,1
971,79.0,25.0,OH,500/1000,500.0,1863.04,0.0,462698,FEMALE,Associate,priv-house-serv,not-in-family,VA,Northbend,8215 Flute Drive,1.0,67800.0,Mercedes,C300,1995.0,-0.5000000000000004,0.8660254037844384,0
972,232.0,44.0,OH,250/500,2000.0,1181.64,0.0,454552,MALE,College,other-service,wife,NY,Northbend,1320 Flute Lane,1.0,55400.0,Jeep,Grand Cherokee,2002.0,-0.8660254037844386,0.5000000000000001,0
973,230.0,37.0,IL,500/1000,1000.0,1060.74,0.0,471585,MALE,PhD,tech-support,own-child,SC,Columbus,1229 5th Ave,3.0,49100.0,Suburu,Impreza,1996.0,0.8660254037844387,-0.4999999999999998,0
974,234.0,41.0,IN,100/300,500.0,951.56,0.0,455426,FEMALE,JD,transport-moving,wife,SC,Riverwood,3884 Pine Lane,1.0,98280.0,Chevrolet,Tahoe,2007.0,0.49999999999999994,-0.8660254037844387,1
975,240.0,40.0,IN,100/300,500.0,1533.71,9000000.0,469856,FEMALE,JD,protective-serv,own-child,VA,Northbend,7108 Tree St,2.0,66550.0,Ford,Escape,2008.0,-1.0,-1.8369701987210297e-16,0
976,143.0,33.0,OH,500/1000,1000.0,1200.09,0.0,454191,FEMALE,Associate,craft-repair,unmarried,WV,Arlington,8014 Embaracadero Drive,2.0,70400.0,Accura,RSX,2002.0,-0.5000000000000004,0.8660254037844384,0
977,266.0,42.0,IN,100/300,500.0,1093.83,4000000.0,468454,MALE,Associate,adm-clerical,other-relative,WV,Springfield,4937 Flute Drive,1.0,53280.0,Suburu,Impreza,2015.0,1.0,6.123233995736766e-17,0
978,89.0,32.0,IN,250/500,1000.0,988.93,0.0,614187,FEMALE,High School,craft-repair,unmarried,NY,Columbus,2889 Francis St,3.0,84590.0,Dodge,Neon,1999.0,-2.4492935982947064e-16,1.0,1
979,229.0,37.0,IN,500/1000,1000.0,1331.94,0.0,433974,FEMALE,Masters,farming-fishing,not-in-family,NY,Columbus,7504 Flute Drive,2.0,54560.0,Saab,95,2004.0,0.8660254037844386,0.5000000000000001,0
980,245.0,40.0,IL,500/1000,1000.0,1361.45,0.0,604833,MALE,PhD,handlers-cleaners,unmarried,OH,Northbend,7570 Cherokee Drive,2.0,82170.0,Suburu,Forrestor,1999.0,-2.4492935982947064e-16,1.0,1
981,50.0,44.0,OH,250/500,2000.0,1188.51,0.0,447469,MALE,College,handlers-cleaners,unmarried,NY,Northbend,4710 Lincoln Hwy,2.0,61100.0,Dodge,Neon,2008.0,-0.8660254037844386,0.5000000000000001,0
982,230.0,43.0,IN,500/1000,2000.0,1101.83,0.0,451529,MALE,High School,exec-managerial,other-relative,NY,Arlington,7511 1st Ave,3.0,51900.0,BMW,M5,2011.0,0.8660254037844386,0.5000000000000001,0
983,17.0,39.0,IL,250/500,1000.0,840.95,0.0,431202,FEMALE,JD,adm-clerical,unmarried,SC,Arlington,7042 Maple Ridge,1.0,3440.0,Suburu,Legacy,2002.0,-0.8660254037844386,0.5000000000000001,0
984,163.0,36.0,IN,250/500,1000.0,1503.21,0.0,448190,MALE,MD,other-service,husband,WV,Springfield,4475 Lincoln Ridge,1.0,51390.0,Toyota,Corolla,2013.0,0.49999999999999994,0.8660254037844387,0
985,29.0,32.0,OH,100/300,1000.0,1722.5,0.0,453713,MALE,High School,other-service,wife,WV,Columbus,9439 MLK St,2.0,76900.0,Jeep,Wrangler,1995.0,0.8660254037844387,-0.4999999999999998,1
986,232.0,42.0,IN,100/300,500.0,944.03,0.0,440153,MALE,College,handlers-cleaners,not-in-family,WV,Riverwood,8269 Sky Hwy,3.0,77000.0,Toyota,Highlander,2015.0,0.8660254037844387,-0.4999999999999998,1
987,235.0,39.0,IL,500/1000,2000.0,1453.61,4000000.0,619570,MALE,JD,craft-repair,other-relative,NC,Hillsdale,5663 Oak Lane,3.0,60320.0,Chevrolet,Tahoe,2012.0,0.49999999999999994,-0.8660254037844387,0
988,295.0,46.0,IN,100/300,500.0,1672.88,0.0,478947,FEMALE,High School,armed-forces,wife,NY,Columbus,4633 5th Lane,1.0,60700.0,Honda,Civic,1997.0,0.49999999999999994,0.8660254037844387,0
989,22.0,21.0,IN,250/500,1000.0,1248.05,0.0,443550,FEMALE,High School,exec-managerial,husband,SC,Arlington,9682 Cherokee Ridge,2.0,53280.0,Chevrolet,Malibu,2015.0,-0.4999999999999997,-0.8660254037844388,0
990,286.0,43.0,IL,100/300,500.0,1564.43,3000000.0,477644,FEMALE,MD,prof-specialty,unmarried,NY,Northbrook,4755 1st St,2.0,34290.0,Jeep,Grand Cherokee,2013.0,0.8660254037844386,0.5000000000000001,0
991,257.0,44.0,OH,100/300,1000.0,1280.88,0.0,433981,MALE,MD,other-service,other-relative,WV,Riverwood,5312 Francis Ridge,1.0,46980.0,Accura,TL,2002.0,-0.4999999999999997,-0.8660254037844388,0
992,94.0,26.0,IN,100/300,500.0,722.66,0.0,433696,MALE,MD,exec-managerial,husband,OH,Springfield,1705 Weaver St,2.0,36700.0,Nissan,Pathfinder,2010.0,-0.8660254037844386,0.5000000000000001,0
993,124.0,28.0,OH,250/500,1000.0,1235.14,0.0,443567,MALE,MD,exec-managerial,husband,OH,Hillsdale,1643 Washington Hwy,1.0,60200.0,Volkswagen,Passat,2012.0,-2.4492935982947064e-16,1.0,0
994,141.0,30.0,IN,500/1000,1000.0,1347.04,0.0,430665,MALE,High School,sales,own-child,SC,Northbend,6516 Solo Drive,2.0,6480.0,Honda,Civic,1996.0,1.0,6.123233995736766e-17,0
995,3.0,38.0,OH,500/1000,1000.0,1310.8,0.0,431289,FEMALE,Masters,craft-repair,unmarried,NC,Northbrook,6045 Andromedia St,1.0,87200.0,Honda,Accord,2006.0,-0.4999999999999997,-0.8660254037844388,1
996,285.0,41.0,IL,100/300,1000.0,1436.79,0.0,608177,FEMALE,PhD,prof-specialty,wife,SC,Northbend,3092 Texas Drive,3.0,108480.0,Volkswagen,Passat,2015.0,0.49999999999999994,0.8660254037844387,1
997,130.0,34.0,OH,250/500,500.0,1383.49,3000000.0,442797,FEMALE,Masters,armed-forces,other-relative,NC,Arlington,7629 5th St,3.0,67500.0,Suburu,Impreza,1996.0,0.8660254037844386,0.5000000000000001,0
